,X,Name,Product,ML115_Empty_6hr,ML115_Empty_12hr,ML115_Empty_24hr,ML115_TE_6hr,ML115_TE_12hr,ML115_TE_24hr,LAR1_Empty_6hr,LAR1_Empty_12hr,LAR1_Empty_24hr,LAR1_TE_6hr,LAR1_TE_12hr,LAR1_TE_24hr
2599,b2659,csiD,carbon starvation protein,0,0,0,0.028807302,-0.646150686,-0.577564992,0.045978507,0.838100599,0.34194353,-0.115955366,-0.492009583,0.312483963
2600,b2660,lhgO,L-2-hydroxyglutarate oxidase,0,0,0,0.475523554,-0.334555173,-0.068110684,0.736876965,0.693826854,2.099522005,0.05722365,0.133026859,1.120358843
2601,b2661,gabD,"succinate-semialdehyde dehydrogenase I, NADP-dependent",0,0,0,0.384472848,0.383728754,-0.741496626,0.98525148,0.549680451,-0.30324355,1.450088182,-0.052820319,-0.367611226
2602,b2662,gabT,"4-aminobutyrate aminotransferase, PLP-dependent",0,0,0,-0.060506683,-0.597213347,0.135651116,0.808002447,0.337249725,0.030527685,0.664033581,-0.236994088,0.16183905
2603,b2663,gabP,gamma-aminobutyrate transporter,0,0,0,0.245113441,0.099151695,0.059505137,0.636595107,-0.014036347,-0.218388776,0.502336432,-0.110835024,0.016484841
2604,b2664,csiR,transcriptional repressor of csiD,0,0,0,2.404555879,0.513319581,-0.275049046,-0.792365357,-0.09911515,0.006074994,-0.769844681,-0.794260203,-0.735832799
2605,b2665,ygaU,uncharacterized protein,0,0,0,1.3826328,0.926531585,-0.107606129,0.182582144,-0.309146088,-0.108905326,0.780445695,-0.517002329,-0.580759066
2606,b2666,yqaE,cyaR sRNA-regulated protein,0,0,0,0,56553.2342,-0.999988095,0,0,-0.999988095,18433.1358,0,-0.999988095
2607,b2667,ygaV,tributyltin-inducible repressor of ygaVP,0,0,0,-0.13498211,-0.466579949,-0.684528524,0.962430492,-0.499167102,-0.654147335,1.164345736,-0.410264818,-0.999997965
2608,b2668,ygaP,DUF2892 family inner membrane rhodanese,0,0,0,1.102401638,-0.395498011,1.187390019,2.374326263,-0.254542233,0.060161301,2.280093927,0.366347112,-0.207289869
2609,b2669,stpA,"DNA binding protein, nucleoid-associated",0,0,0,0.956389152,5.431308095,12.16504648,0.517397149,0.259739515,0.674085439,1.205795829,1.805127421,6.000070756
2610,b2670,alaE,"alanine exporter, alanine-inducible, stress-responsive",0,0,0,1.372800964,0.2467679,2.180480191,-0.491377541,-0.615254177,-0.538493719,-0.321360222,-0.666048933,0.028729611
2611,b2671,ygaC,uncharacterized protein,0,0,0,3.313640616,0.500411919,0.541346039,4.621669802,0.098273044,0.991153192,1.836909222,-0.318679627,-0.15190675
2612,b2672,ygaM,"DUF883 family protein, putative membrane-anchored ribosome-binding protein",0,0,0,3.396471925,2.870437207,2.618080166,16.09637013,-0.225397787,-0.245122135,12.79887138,-0.781785427,-0.794325927
2613,b2673,nrdH,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,0,0,0,-0.083328195,-0.99999434,0.679718984,0.987524147,0.296546199,1.054804141,0.77981705,0.159909694,1.972648868
2614,b2674,nrdI,NrdEF cluster assembly flavodoxin,0,0,0,-0.952296914,0.072283112,0.949940499,-0.543184404,0.365590242,1.231847848,-0.192810958,0.271758502,1.165712819
2615,b2675,nrdE,"ribonucleoside-diphosphate reductase 2, alpha subunit",0,0,0,0.262816163,-0.551782366,-0.024629697,-0.301375652,-0.226557091,-0.045830012,0.051954389,-0.481498645,-0.072291752
2616,b2676,nrdF,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",0,0,0,-0.356271136,0.301133036,-0.592100762,0.609153053,0.533703819,0.209873954,0.439307715,0.868504645,-0.35037338
2617,b2677,proV,glycine betaine transporter subunit,0,0,0,1.723089467,-0.283696761,-0.470399143,6.10289038,-0.100377867,0.913996886,11.73221188,0.042672761,0.019518954
2618,b2678,proW,glycine betaine transporter subunit,0,0,0,-0.130831012,-0.607180067,-0.496011542,0.513338324,-0.091597773,-0.123601777,0.435290698,-0.169786005,0.295078441
2619,b2679,proX,glycine betaine transporter subunit,0,0,0,-0.087603183,-0.435190385,-0.527599007,-0.106357542,-0.115237281,-0.088372538,-0.114791522,0.012741424,0.110950855
2620,b2682,ygaZ,"putative L-valine exporter, norvaline resistance protein",0,0,0,-0.048175748,-0.629796625,-0.585617049,-0.341092445,-0.298008682,-0.304765537,-0.50904574,-0.495305289,-0.391539331
2621,b2683,ygaH,"putative L-valine exporter, norvaline resistance protein",0,0,0,0.336603361,-0.507975249,-0.523783907,-0.577672082,-0.497435392,-0.235174996,-0.70176134,-0.60111534,-0.436557598
2622,b2684,mprA,transcriptional repressor of microcin B17 synthesis and multidrug efflux,0,0,0,-0.106119778,-0.338693595,-0.220728622,1.024858744,0.139224269,0.351276019,0.200438831,-0.360213121,-0.309736002
2623,b2685,emrA,multidrug efflux system,0,0,0,-0.144551937,-0.040121531,-0.023011386,6.454176782,-0.275993227,0.67376662,4.378587894,-0.235451769,0.106713765
2624,b2686,emrB,multidrug efflux system protein,0,0,0,0.222339891,-0.397421809,-0.000932596,4.087720992,0.831407156,0.705470798,2.150142967,0.455440614,0.332744317
2625,b2687,luxS,S-ribosylhomocysteine lyase,0,0,0,0.353185879,0.146074187,-0.196554613,2.111619904,0.443454417,1.377774729,3.278826348,1.388578124,4.709111906
2626,b4442,micA,-,0,0,0,1.86958414,1.284837073,-0.386306747,0.153710119,-0.291756266,-0.124256905,-0.139384658,-0.507753844,-0.823308566
2627,b2688,gshA,glutamate-cysteine ligase,0,0,0,-0.037867148,-0.625981483,-0.095066264,2.709122283,-0.660854256,-0.837879844,6.471019492,-0.482184273,-0.210099247
2628,b2689,yqaA,COG1238 family inner membrane protein,0,0,0,0.070497696,-0.817655994,-0.793137129,0.897682617,-0.719297674,-0.81525224,1.544365198,-0.794483291,-0.595925795
2629,b2690,yqaB,fructose-1-P and 6-phosphogluconate phosphatase,0,0,0,0.587864322,-0.713379922,-0.828082512,0.685958882,-0.796361646,-0.828220447,0.442553903,-0.761015759,-0.695193284
2630,b2691,argQ,Arg tRNA,0,0,0,-0.634469275,-0.69746104,-0.676222964,-0.75352604,-0.553978256,-0.809684541,-0.999996899,-0.706571235,-0.582163189
2631,b2692,argZ,Arg tRNA,0,0,0,-0.528896744,-0.500723789,-0.3543162,-0.89261035,-0.564150894,-0.480831664,-0.848539521,-0.687873935,-0.413607956
2632,b2693,argY,Arg tRNA,0,0,0,0.429979166,-0.621658087,-0.773844604,-0.999995843,-0.652677878,-0.955743585,-0.63528654,-0.835643283,-0.551429417
2633,b2694,argV,Arg tRNA,0,0,0,107525.299,4.027189943,-0.726220757,26163.5818,3.423862933,-0.726915892,72578.9522,0.693664499,-0.295817617
2634,b2695,serV,Ser tRNA,0,0,0,-3.65955E-05,1.997912831,0.378330277,-0.40594034,-0.297991822,-0.432228323,-0.829430243,0.537026624,-0.129743615
2635,b2696,csrA,pleiotropic regulatory protein for carbon source metabolism,0,0,0,0.486096925,0.468719646,-0.364176505,-0.850705188,-0.631587342,-0.331562362,-0.671192217,-0.732732791,-0.654916873
2636,b2697,alaS,alanyl-tRNA synthetase,0,0,0,0.037407792,-0.208378833,-0.547251743,-0.386435203,-0.585642851,-0.341918217,-0.006018936,-0.282813204,0.101833792
2637,b2698,recX,regulatory protein for RecA,0,0,0,-0.64626198,-0.255517926,-0.364532498,-0.326264373,-0.395905648,-0.499666569,-0.575660739,-0.542388455,-0.392774561
2638,b2699,recA,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein forming filaments; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,0,0,0,0.05711963,0.342245585,-0.376003566,-0.299980502,-0.001887151,-0.387220104,0.123964308,-0.011554125,-0.033554603
2639,b2700,pncC,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,0,0,0,-0.999996052,0.845240682,0.09175299,-0.366936128,-0.051457893,-0.30089235,0.188193152,-0.37468081,-0.069322783
2640,b2701,mltB,membrane-bound lytic murein transglycosylase B,0,0,0,0.206439721,-0.026317939,-0.34090741,0.729579554,0.073374251,0.087945913,0.754511435,0.560929545,0.911713461
2641,b2702,srlA,glucitol/sorbitol-specific enzyme IIC component of PTS,0,0,0,3.365971263,-0.361933946,-0.628239882,0.316590967,0.393676203,-0.139926278,0.744909272,-0.535288249,-0.681102341
2642,b2703,srlE,glucitol/sorbitol-specific enzyme IIB component of PTS,0,0,0,-0.402677313,-0.399684221,-0.688298765,-0.039648372,0.476933859,-0.198962074,-0.349495767,0.032040085,-0.676954466
2643,b2704,srlB,glucitol/sorbitol-specific enzyme IIA component of PTS,0,0,0,0.667957876,-0.481268144,-0.847286825,-0.386296262,0.272458485,0.660275986,-0.456637102,-0.747874887,-0.621140615
2644,b2705,srlD,sorbitol-6-phosphate dehydrogenase,0,0,0,0.185080605,-0.316585108,2.656273886,0.012750771,-0.140964583,1.531196993,1.4528161,-0.037424719,2.343362972
2645,b2706,srlM,sorbitol-responsive srl operon transcriptional activator,0,0,0,-0.139737245,0.10988383,-0.513175862,-0.437664401,0.040466963,-0.433678977,-0.188201704,-0.151756292,-0.764920326
2646,b2707,srlR,sorbitol-inducible srl operon transcriptional repressor,0,0,0,-0.462756573,0.337339356,-0.034854397,-0.399932951,-0.187156754,-0.206845993,0.033268009,-0.317708817,-0.252446358
2647,b2708,srlQ,D-arabinose 5-phosphate isomerase,0,0,0,3.475213365,4.826592375,1.840367354,4.330844417,2.683596375,1.254644073,6.094503706,1.876557122,1.241960505
2648,b2709,norR,anaerobic nitric oxide reductase DNA-binding transcriptional activator,0,0,0,-0.37421389,0.15586446,-0.132957861,-0.475266169,0.7647127,0.786116232,-0.376462218,3.261474976,1.946218549
2649,b2710,norV,anaerobic nitric oxide reductase flavorubredoxin,0,0,0,-0.444828321,0.035748613,0.970111023,-0.285440827,-0.197428488,0.603789873,-0.182417404,-0.234691792,0.785312453
2650,b2711,norW,NADH:flavorubredoxin oxidoreductase,0,0,0,-0.23608774,-0.193434082,-0.273987083,-0.15847593,0.04529037,0.340191437,-0.241602553,1.393538918,0.404567787
2651,b2712,hypF,carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases,0,0,0,-0.370266078,0.055832262,-0.133171765,-0.295472607,-0.230912037,-0.468541128,-0.480820697,-0.454052463,-0.567047626
2652,b2713,hydN,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",0,0,0,-0.763562506,1.208560637,1.133849593,-0.498234265,0.229609645,0.63050882,-0.527498389,0.146889746,1.344161019
2653,b2714,ascG,asc operon transcriptional repressor; prpBC operon repressor,0,0,0,0.613410797,-0.291921479,-0.15485016,0.409081327,-0.452659468,-0.470739676,0.820357312,-0.554747357,-0.646346613
2654,b2715,ascF,fused cellobiose/arbutin/salicin-specific PTS enzymes: IIB component/IC component,0,0,0,-0.482109992,-0.238150234,0.055326056,0.074280526,0.222417853,-0.107065531,-0.329061025,0.026828995,0.367504939
2655,b2716,ascB,cryptic 6-phospho-beta-glucosidase,0,0,0,-0.162006783,0.912089986,2.946776248,0.830054228,0.301787042,0.409338499,0.866166401,0.663718876,2.253442179
2656,b2717,hycI,protease involved in processing C-terminal end of HycE,0,0,0,0.375011966,-0.243447006,0.649876869,0.046725967,0.226575357,0.410076297,0.267946408,0.138071228,3.221793718
2657,b2718,hycH,hydrogenase 3 maturation protein,0,0,0,0.158854112,0.10620367,0.181010176,-0.117485291,0.226332405,0.997007144,0.140856859,-0.078070898,4.335432346
2658,b2719,hycG,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",0,0,0,0.040581858,0.114765289,-0.642223537,-0.118093416,0.095708417,0.116411341,-0.126492644,-0.070955121,0.419603078
2659,b2720,hycF,formate hydrogenlyase complex iron-sulfur protein,0,0,0,-0.300372165,-0.390914809,-0.015923282,-0.470640157,0.116369522,0.280169214,-0.562599943,0.27609678,0.714734992
2660,b2721,hycE,"hydrogenase 3, large subunit",0,0,0,-0.174271157,-0.230608668,-0.106040962,-0.341492459,0.017950452,0.461168462,-0.083435872,-0.178902566,1.28284883
2661,b2722,hycD,"hydrogenase 3, membrane subunit",0,0,0,-0.772106864,4.691247825,0.184726491,-0.192409004,5.352861313,3.070358748,-0.331579584,1.379175735,1.581584889
2662,b2723,hycC,"hydrogenase 3, membrane subunit",0,0,0,-0.244323514,0.136159505,0.527060682,-0.292665301,0.02033118,0.001923204,-0.208146069,-0.435576334,0.847497824
2663,b2724,hycB,"hydrogenase 3, Fe-S subunit",0,0,0,-0.674339196,-0.627352786,-0.14734074,-0.66124822,0.829592826,0.045211974,-0.325149819,-0.70577649,0.00661858
2664,b2725,hycA,regulator of the transcriptional regulator FhlA,0,0,0,-0.188604052,-0.280174292,-0.155080748,-0.115392693,1.053658737,1.217319936,-0.003888047,0.913256656,0.566180245
2665,b2726,hypA,protein involved in nickel insertion into hydrogenases 3,0,0,0,0.997801193,0.499234722,-0.432940229,4.214616924,3.412524052,1.929541343,6.135847362,2.435789263,0.891620302
2666,b2727,hypB,GTP hydrolase involved in nickel liganding into hydrogenases,0,0,0,0.112408925,-0.477147567,0.044983045,1.902888265,2.033187392,2.111480135,1.752831471,1.033157006,0.475848407
2667,b2728,hypC,hydrogenase maturation protein,0,0,0,-0.745923509,-0.999994837,0.15583568,7.77414918,4.048382585,1.188923001,1.887797053,0.911633341,0.654531891
2668,b2729,hypD,hydrogenase maturation protein,0,0,0,-0.332088151,0.604996603,0.114378436,6.200140736,2.444563242,1.556172447,1.378663668,0.285831593,-0.089410778
2669,b2730,hypE,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",0,0,0,-0.253598113,-0.442174804,-0.206506747,-0.181108394,0.083841535,-0.073780496,-0.420599528,-0.102627069,0.077513793
2670,b2731,fhlA,formate hydrogenlyase transcriptional activator,0,0,0,-0.638031077,1.387235103,3.411163905,-0.226988694,1.695129452,0.187607232,-0.212920676,0.497205567,0.6712193
2671,b2732,ygbA,uncharacterized protein,0,0,0,0.452990762,0.495390014,2.581990634,0.545248773,-0.497750193,1.12977786,0.771485155,0.627717108,9.340777005
2672,b2733,mutS,methyl-directed mismatch repair protein,0,0,0,-0.329458237,-0.602992555,-0.650221773,0.634615199,-0.040704074,-0.209329988,0.172361306,-0.033943775,0.26676707
2673,b2734,pphB,serine/threonine-specific protein phosphatase 2,0,0,0,-0.475430225,-0.66857474,6.171545441,1.304141929,0.613207806,0.777442401,2.038321295,0.605024422,3.197400467
2674,b2735,ygbI,DeoR family putative transcriptional regulator,0,0,0,0.587636286,-0.487960065,1.401399265,-0.436838601,-0.056067555,0.850797533,-0.255200623,0.242841817,1.283344419
2675,b2736,ygbJ,putative dehydrogenase,0,0,0,-0.577411204,-0.472947283,-0.320152732,0.074143538,0.096516498,-0.039088907,0.19718528,0.27783543,0.434234968
2676,b2737,ygbK,FliA-regulated DUF1537 family protein,0,0,0,-0.060046624,-0.314247179,-0.171028823,0.070734696,-0.163391498,-0.348360203,-0.047185525,-0.181941049,0.090283557
2677,b2738,ygbL,putative class II aldolase,0,0,0,-0.085819923,-0.763249664,-0.001879149,0.28200146,0.397690971,-0.084726251,0.298763554,0.058613822,0.619392728
2678,b2739,ygbM,putative hydroxypyruvate isomerase,0,0,0,-0.528700155,0.04605893,-0.194024381,0.294345259,-0.16193941,-0.209571242,0.100305805,-0.045113534,0.748211929
2679,b2740,ygbN,putative transporter,0,0,0,0.116639814,0.190485271,0.037480093,1.012646917,0.148955212,-0.403416774,1.562179502,-0.034173872,1.132050133
2680,b2741,rpoS,"RNA polymerase, sigma S (sigma 38) factor",0,0,0,2.525661749,3.15330459,-0.483075139,-0.693456631,-0.338733098,-0.425663695,-0.607587427,-0.695510124,-0.653657076
2681,b2742,nlpD,"activator of AmiC murein hydrolase activity, lipoprotein",0,0,0,2.078969376,5.662446628,-0.179122677,-0.680463284,-0.188751032,-0.554323701,-0.648526553,-0.611317123,-0.711930099
2682,b2743,pcm,L-isoaspartate protein carboxylmethyltransferase type II,0,0,0,-0.713882919,1.828167617,0.603458543,0.582013424,0.388600428,0.49299187,-0.078662544,0.243850394,-0.260774847
2683,b2744,umpG,broad specificity 5'(3')-nucleotidase and polyphosphatase,0,0,0,0.054780654,0.609327626,-0.073921846,-0.7804794,-0.22197396,-0.015948951,-0.796378433,-0.665070551,-0.750354636
2684,b2745,truD,tRNA(Glu) pseudouridine(13) synthase,0,0,0,0.18920798,0.462055118,-0.285687859,-0.11077645,-0.011397768,-0.059783812,0.459604608,-0.439811362,-0.738878891
2685,b2746,ispF,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",0,0,0,-0.198285349,1.797559015,0.360086431,-0.523321532,-0.025923254,0.280071614,-0.529131482,0.0536583,-0.354469092
2686,b2747,ispD,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,0,0,0,-0.198983394,0.29420509,0.920343308,-0.041450654,1.0598563,0.686017242,0.319473637,0.464356096,0.15628722
2687,b2748,ftsB,cell division protein,0,0,0,-0.694335467,0.42564458,62068.5222,-0.577450517,-0.484857885,93630.9409,-0.010949693,-0.373103926,76584.0199
2688,b2749,ygbE,DUF3561 family inner membrane protein,0,0,0,0.490244251,0.114645502,-0.261028856,-0.867651715,0.239597386,-0.351853714,-0.518245933,-0.490083217,-0.787941762
2689,b2750,cysC,adenosine 5'-phosphosulfate kinase,0,0,0,-0.351484118,0.033864657,0.899895862,-0.010003532,0.189550262,0.110029047,-0.090441611,-0.291709486,0.096891165
2690,b2751,cysN,"sulfate adenylyltransferase, subunit 1",0,0,0,-0.133033577,0.56350331,0.716411308,0.356449878,0.099951702,-0.377156672,0.472208658,-0.208433581,-0.264792999
2691,b2752,cysD,"sulfate adenylyltransferase, subunit 2",0,0,0,-0.563890755,1.353002977,0.782341607,-0.448441971,0.453842639,0.30767458,-0.297863278,0.018677628,0.038915024
2692,b2753,iap,aminopeptidase in alkaline phosphatase isozyme conversion,0,0,0,-0.425466653,-0.260688043,0.23565534,-0.654756365,0.152051035,-0.053987164,-0.674177581,-0.076644639,-0.292046389
2693,b2754,ygbF,CRISPR adaptation ssRNA endonuclease,0,0,0,-0.999994304,-0.999979727,-0.649650274,0.67809591,0.149150885,-0.383953486,-0.483266313,-0.326418882,-0.108264743
2694,b2755,ygbT,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",0,0,0,-0.999996979,-0.277610675,-0.211345649,-0.425683756,-0.467769692,1.451669801,-0.677946902,-0.595883548,0.498043827
2695,b2756,casE,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,0,0,0,-0.003304943,0.047837436,-0.999982333,-0.136484733,0.213417052,3.26787571,-0.497979948,-0.458144612,1.048863418
2696,b2757,casD,CRISP RNA (crRNA) containing Cascade antiviral complex protein,0,0,0,0.091802654,-0.350384819,-0.461041618,0.153495104,-0.474276119,-0.197631767,0.072218942,-0.531649883,-0.75215061
2697,b2758,casC,CRISP RNA (crRNA) containing Cascade antiviral complex protein,0,0,0,-0.018195769,0.577084817,0.388225781,-0.339979421,0.328282127,0.394506281,-0.196353362,0.220146658,0.519091914
2698,b2759,casB,CRISP RNA (crRNA) containing Cascade antiviral complex protein,0,0,0,-0.151636424,-0.999966168,1.331624464,0.072556354,-0.999966168,0.384689322,-0.629200021,0.682551874,1.262614736
2699,b2760,casA,CRISP RNA (crRNA) containing Cascade antiviral complex protein,0,0,0,1.07070419,0.301231779,0.263370512,-0.375997021,-0.040685804,-0.032604879,-0.733995125,-0.108850974,-0.548670125
2700,b2761,ygcB,R-loop helicase-annealase Cas3 needed for Cascade anti-viral activity,0,0,0,-0.13326777,1.064467312,0.930293421,-0.491268994,-0.03050635,0.003831878,-0.165476829,0.090234999,-0.552414344
2701,b4701,sokX,-,0,0,0,-0.999979885,0,2.603303865,-0.999979885,0,-0.322256658,-0.999979885,82674.3727,0.479353941
2702,b2762,cysH,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",0,0,0,-0.999995058,0.846941995,1.678290811,0.713587697,0.866691425,1.361218022,0.625771077,1.724626728,1.790567051
2703,b2763,cysI,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",0,0,0,-0.610260369,1.554700806,-0.14126705,-0.339742137,-0.323950972,0.257655406,-0.390492128,0.596591374,0.629168764
2704,b2764,cysJ,"sulfite reductase, alpha subunit, flavoprotein",0,0,0,-0.662539507,-0.394678272,-0.247684104,-0.566388637,-0.224697493,0.685912249,-0.66485889,-0.244517411,-0.100863782
2705,b2765,queD,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),0,0,0,-0.387790438,0.397787381,2.928089173,-0.157818515,2.551515046,0.446653319,-0.718758251,4.245985772,0.898386813
