,Name,Product,ML115_Empty_6hr_1,ML115_Empty_6hr_2,ML115_Empty_6hr_3,ML115_Empty_6hr_4,ML115_Empty_12hr_1,ML115_Empty_12hr_2,ML115_Empty_12hr_3,ML115_Empty_12hr_4,ML115_Empty_24hr_1,ML115_Empty_24hr_2,ML115_Empty_24hr_3,ML115_Empty_24hr_4,ML115_TE_6hr_1,ML115_TE_6hr_2,ML115_TE_6hr_3,ML115_TE_6hr_4,ML115_TE_12hr_1,ML115_TE_12hr_2,ML115_TE_12hr_3,ML115_TE_12hr_4,ML115_TE_24hr_1,ML115_TE_24hr_2,ML115_TE_24hr_3,ML115_TE_24hr_4,LAR1_Empty_6hr_1,LAR1_Empty_6hr_2,LAR1_Empty_6hr_3,LAR1_Empty_6hr_4,LAR1_Empty_12hr_1,LAR1_Empty_12hr_2,LAR1_Empty_12hr_3,LAR1_Empty_12hr_4,LAR1_Empty_24hr_1,LAR1_Empty_24hr_2,LAR1_Empty_24hr_3,LAR1_Empty_24hr_4,LAR1_TE_6hr_1,LAR1_TE_6hr_2,LAR1_TE_6hr_3,LAR1_TE_6hr_4,LAR1_TE_12hr_1,LAR1_TE_12hr_2,LAR1_TE_12hr_3,LAR1_TE_12hr_4,LAR1_TE_24hr_1,LAR1_TE_24hr_2,LAR1_TE_24hr_3,LAR1_TE_24hr_4
b2679,proX,glycine betaine transporter subunit,44.570586,35.39497437,37.34066537,41.07863019,60.29755394,47.59252904,41.14389372,58.55737943,75.20245465,56.24262681,72.01150325,80.9084461,28.67966067,35.94910782,36.96363819,42.91743181,31.51404537,25.52102716,27.14603241,33.06848889,26.78705176,44.21656903,22.58177143,40.74893062,39.89920356,35.58383118,39.98565617,26.070741,46.10291587,44.71888663,48.62267471,44.22461549,71.50131268,55.69867087,61.34330178,70.69168603,42.0298296,34.35231513,29.84047849,33.98099404,53.96891358,52.82127625,46.14427113,57.30190465,82.63748706,80.38374589,85.44221938,67.45212182
b2682,ygaZ,"putative L-valine exporter, norvaline resistance protein",26.94965665,34.48741093,26.80868283,39.9976136,63.84446888,42.73614853,46.28688043,48.16816695,55.07785411,40.90372859,48.42152805,39.9547882,25.30558294,23.44507032,43.80875637,29.50573437,24.51092418,20.73583457,9.04867747,20.12864541,19.48149219,23.33652254,15.05451429,18.52224119,29.39941315,18.83849886,18.88211542,17.380494,30.98720575,35.9217286,35.7916911,38.42466591,31.18674276,34.8116693,30.29298853,31.88056429,17.69677036,21.29843538,12.88566117,11.08075893,31.24516049,16.50664883,24.74402945,28.96579795,29.62475951,22.12396676,34.84051664,25.58528759
b2683,ygaH,"putative L-valine exporter, norvaline resistance protein",33.16880818,22.68908614,36.38321241,23.78236485,59.11524896,37.87976801,29.82932295,44.3902715,36.01244307,35.79076252,43.45521748,21.97513351,35.42781612,43.76413126,38.33266182,37.55275284,26.26170448,19.14077037,15.83518557,23.00416619,15.8287124,19.65180846,15.05451429,14.81779295,15.74968562,15.69874905,7.7749887,9.776527874,29.47563473,19.06050905,22.28539257,15.22486763,25.86217693,38.67963255,18.93311783,21.48472811,8.111019747,8.931601935,10.1728904,7.387172617,12.78211111,18.48744669,19.39396903,17.63135528,21.82877017,17.69917341,20.73840276,17.05685839
b2684,mprA,transcriptional repressor of microcin B17 synthesis and multidrug efflux,1.036525256,1.815126891,2.872358875,9.729149255,8.276134855,6.798932721,5.142986715,11.33368634,3.177568506,10.22593215,7.449465853,5.99321823,1.687038863,0,2.738047273,9.388188209,0,3.190128395,9.04867747,8.62656232,3.652779786,7.369428172,1.254542857,8.643712555,6.299874246,6.279499619,11.10712671,7.603966125,6.046284048,5.864772017,18.23350301,5.799949572,7.606522625,16.24544567,7.573247133,4.851390218,5.161558021,6.183416724,2.034578079,5.171020832,5.680938271,3.961595719,8.025090632,2.518765039,4.677593607,5.162258911,2.488608331,6.202493961
b2685,emrA,multidrug efflux system,13.47482832,9.075634455,12.44688846,7.567116087,22.46379461,31.08083529,14.4003628,27.38974199,21.18379004,23.51964394,12.41577642,24.97174262,11.80927204,12.5040375,1.369023637,10.72935795,33.26482567,17.54570617,24.88386304,15.81536425,18.26389893,22.10828452,20.07268572,19.75705727,76.64847,90.00616121,82.19273769,68.43569512,13.60413911,19.06050905,18.23350301,18.12484241,44.87848349,38.67963255,21.96241669,31.88056429,52.35294564,68.70463027,57.64637891,50.2327738,18.46304938,26.41063812,16.05018126,11.96413394,25.72676484,24.33636344,19.07933054,21.70872886
b2686,emrB,multidrug efflux system protein,63.2280406,70.78994875,79.46859554,71.34709454,75.66751867,71.87443162,72.00181401,64.2242226,66.72893863,50.10706753,80.70254674,57.93444289,92.78713746,76.5872297,86.2484891,92.54071235,50.77262866,39.87660494,27.14603241,53.19713431,62.09725636,71.23780566,56.45442858,65.4452522,386.3922871,333.8600631,395.413711,333.4882286,140.5761041,123.1602124,127.6345211,128.3238843,113.3371871,99.01985933,108.297434,115.0472537,216.7854369,230.8475577,242.7929841,206.8408333,105.097358,91.77696748,110.3449962,105.7881317,83.417086,78.90881477,80.46500272,97.68927988
b2687,luxS,S-ribosylhomocysteine lyase,9.328727301,12.70588824,16.27670029,9.729149255,14.18765975,25.25317868,25.71493357,17.94500337,27.53892705,15.33889822,22.34839756,29.96609115,13.4963109,9.378028127,27.38047273,14.75286719,24.51092418,19.14077037,27.14603241,24.44192657,17.04630567,20.88004649,17.5636,20.99187335,25.19949699,38.72358099,37.76423083,47.7963585,32.49877676,28.59076358,27.68791199,31.17472895,65.41609458,48.73633701,64.37260063,47.82084643,45.71665676,52.215519,52.22083736,55.40379463,59.64985185,46.21861672,44.13799848,48.48622701,115.3806423,120.9443516,155.9527888,151.1857903
b4442,micA,-,104.6890508,130.6891361,120.6390727,131.8840232,105.2251432,116.5531324,104.916929,100.1142293,96.38624469,123.733779,139.0566959,94.89262197,364.4003944,354.8020641,373.7434528,307.1278714,257.3647039,236.0695012,248.8386304,232.9171826,63.31484962,74.92251975,56.45442858,83.96749339,164.8467094,147.5682411,127.7319572,122.7497389,71.04383756,75.50893972,70.90806728,84.82426249,92.79957603,102.8878226,93.15093974,108.809752,105.4432567,83.13260262,106.4762528,124.8432172,51.83856173,54.14180815,46.81302869,57.30190465,17.93077549,22.12396676,21.56793887,18.60748188
b2688,gshA,glutamate-cysteine ligase,75.66634367,58.08406051,49.78755383,78.91421062,282.57089,368.113643,385.7240036,262.5637336,1452.148807,867.1590462,663.0024609,1079.778151,57.35932134,59.39417814,80.77239456,54.98795951,110.2991588,105.274237,137.9923314,132.2739556,1020.343153,971.5362807,848.0709715,835.9704857,213.1457453,238.6209855,259.9067651,261.7936909,99.76368679,101.9004138,113.4529076,125.4239095,136.156755,170.1903832,189.3311783,162.8681002,491.8227428,515.9717733,554.0834302,398.9073213,174.6888518,168.367818,165.8518731,163.7197276,741.3985868,662.9815372,950.6483826,853.6182313
b2689,yqaA,COG1238 family inner membrane protein,9.328727301,3.630253782,7.659623666,3.243049752,39.01606431,37.87976801,46.28688043,19.8339511,145.1089618,88.96560969,68.28677032,120.8632343,3.374077726,14.06704219,2.738047273,5.364678977,7.003121194,7.975320988,6.786508102,4.31328116,26.78705176,18.42357043,22.58177143,19.75705727,9.44981137,9.419249429,15.5499774,10.86280875,3.77892753,16.86121955,10.80503882,8.699924358,25.86217693,13.92466772,19.69044255,18.71250513,16.22203949,18.55025017,15.59843194,10.34204166,9.231524691,7.923191437,4.681302869,7.556295118,44.43713927,39.08567461,45.62448608,41.86683423
b2690,yqaB,fructose-1-P and 6-phosphogluconate phosphatase,4.146101023,7.260507564,4.787264791,4.324066335,35.46914938,48.56380515,33.94371232,39.66790219,158.8784253,106.3496943,70.76992561,129.8530616,10.12223318,6.252018751,5.476094546,10.72935795,10.50468179,7.975320988,2.262169367,24.44192657,26.78705176,17.1953324,18.81814286,17.28742511,7.349853287,4.18633308,11.10712671,11.94908962,14.35992461,5.864772017,6.077834338,5.799949572,21.29826335,20.88700158,21.20509197,16.63333789,6.636288884,7.557509329,9.494697703,5.909738094,12.07199383,9.903989296,10.03136329,5.667221339,34.30235312,33.9234157,37.32912497,36.43965202
b2691,argQ,Arg tRNA,2.073050511,3.630253782,2.872358875,4.324066335,5.911524896,5.827656618,6.171584058,4.722369309,8.473516016,7.158152504,4.966310569,9.988697049,3.374077726,0,0,1.341169744,5.252340895,1.595064198,0,0,2.435186524,0,3.763628572,3.704448238,0,2.09316654,0,1.086280875,1.511571012,2.932386008,2.025944779,3.624968483,0.760652263,0.773592651,1.514649427,2.772222982,0,0,0,0,1.420234568,3.961595719,0,1.25938252,3.118395738,1.474931117,6.636288884,1.55062349
b2692,argZ,Arg tRNA,0,3.630253782,2.872358875,3.243049752,4.729219917,8.741484926,4.114389372,1.888947724,6.355137012,4.090372859,7.449465853,4.994348525,1.687038863,1.563004688,0,1.341169744,5.252340895,1.595064198,0,2.875520773,3.652779786,4.912952115,2.509085715,3.704448238,0,1.04658327,0,0,1.511571012,2.199289506,4.051889559,0.724993697,5.324565838,0,3.786623567,2.772222982,0.737365432,0,0,0.738717262,2.130351852,1.980797859,1.337515105,0.62969126,5.457192542,2.212396676,4.977216663,0.775311745
b2693,argY,Arg tRNA,0,3.630253782,3.829811833,2.162033168,5.911524896,14.56914154,4.114389372,2.833421585,10.59189502,13.29371179,4.966310569,3.99547882,6.748155451,1.563004688,4.10707091,1.341169744,1.750780298,0,0,8.62656232,0,3.684714086,2.509085715,1.234816079,0,0,0,0,4.534713036,1.466193004,1.350629853,2.17498109,0.760652263,0,0,0.693055745,1.474730863,0,2.034578079,0,0,1.320531906,0.668757553,2.518765039,5.457192542,3.687327793,2.488608331,3.10124698
b2694,argV,Arg tRNA,0,0,0,0,0,1.942552206,0,0,2.118379004,3.067779644,1.241577642,6.992087935,0,1.563004688,2.738047273,0,0,3.190128395,2.262169367,4.31328116,1.217593262,2.456476057,0,0,0,1.04658327,0,0,2.267356518,0,2.701259706,3.624968483,1.521304525,0,0.757324713,1.386111491,0,0.687046303,0,2.216151785,0.710117284,1.320531906,0,1.25938252,3.897994673,0.737465559,2.488608331,2.325935235
b2695,serV,Ser tRNA,3.109575767,4.537817227,2.872358875,2.162033168,2.364609958,4.856380515,2.057194686,1.888947724,3.177568506,6.135559289,6.207888211,5.99321823,0,3.126009376,8.214141819,1.341169744,7.003121194,7.975320988,11.31084684,7.188801933,2.435186524,12.28238029,7.527257144,7.408896476,0,3.13974981,2.221425343,2.17256175,0.755785506,2.932386008,2.701259706,1.449987393,3.803261313,3.867963255,4.54394828,0,0.737365432,0.687046303,0,0.738717262,2.840469136,5.942393578,3.343787763,5.037530079,3.118395738,4.424793352,4.977216663,6.202493961
b2696,csrA,pleiotropic regulatory protein for carbon source metabolism,7.25567679,13.61345168,12.44688846,9.729149255,15.36996473,19.42552206,23.65773889,23.61184654,19.06541104,15.33889822,13.65735406,15.98191528,16.87038863,7.815023439,19.16633091,20.11754616,28.01248478,31.90128395,20.35952431,40.25729083,8.523152833,8.597666201,8.781800001,14.81779295,1.049979041,2.09316654,1.110712671,2.17256175,2.267356518,8.064061523,5.402519412,14.49987393,12.93108846,10.83029711,12.11719541,6.930557454,4.424192589,4.122277816,3.390963465,2.216151785,4.260703704,8.58345739,4.681302869,4.407838819,3.118395738,2.212396676,7.465824994,9.303740941
b2697,alaS,alanyl-tRNA synthetase,14.51135358,13.61345168,19.14905917,19.45829851,28.3753195,25.25317868,21.6005442,18.88947724,66.72893863,41.92632181,27.31470813,73.91635817,20.24446635,21.88206563,13.69023637,13.41169744,17.50780298,17.54570617,13.5730162,25.87968696,24.35186524,19.65180846,25.09085715,25.93113766,5.249895205,10.4658327,11.10712671,14.12165137,10.58099708,10.26335103,9.454408971,8.699924358,33.46869955,30.17011339,44.68215809,29.80139705,21.38359751,11.67978715,16.27662463,16.99049702,18.46304938,17.16691478,17.38769637,14.48289898,61.58831583,54.57245134,64.70381662,50.39526343
b2698,recX,regulatory protein for RecA,12.43830307,11.79832479,4.787264791,1.081016584,7.093829875,11.65531324,7.200181401,18.88947724,25.42054805,27.6100168,18.62366463,11.98643646,1.687038863,6.252018751,1.369023637,1.341169744,12.25546209,7.975320988,4.524338735,8.62656232,13.39352588,6.141190143,17.5636,16.05260903,2.099958082,9.419249429,3.332138014,5.431404375,11.33678259,4.398579013,3.376574632,7.974930662,10.64913168,7.73592651,15.14649427,8.316668945,2.212096295,2.061138908,4.069156158,4.43230357,3.55058642,5.282127625,6.018817974,5.667221339,10.13478615,10.32451782,13.27257777,17.05685839
b2699,recA,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein forming filaments; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,9.328727301,21.78152269,14.36179437,6.486099503,4.729219917,8.741484926,14.4003628,15.11158179,19.06541104,21.47445751,18.62366463,21.97513351,18.55742749,9.378028127,8.214141819,18.77637642,17.50780298,9.570385186,9.04867747,21.5664058,10.95833936,14.73885634,15.05451429,9.878528634,9.44981137,9.419249429,5.553563357,11.94908962,10.58099708,10.26335103,15.53224331,6.524943269,12.1704362,18.56622362,11.3598707,7.6236132,19.17150122,12.36683345,13.56385386,13.29691071,7.811290123,11.2245212,13.37515105,10.07506016,19.48997336,15.48677673,24.0565472,19.38279363
b2700,pncC,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,3.109575767,0.907563445,2.872358875,3.243049752,1.182304979,1.942552206,3.085792029,7.555790894,2.118379004,5.112966074,7.449465853,8.989827344,0,0,0,0,3.501560597,3.190128395,15.83518557,2.875520773,4.870373047,14.73885634,3.763628572,2.469632159,2.099958082,2.09316654,2.221425343,0,2.267356518,5.864772017,2.025944779,2.899974786,3.04260905,9.283111812,0.757324713,3.465278727,5.161558021,2.748185211,3.390963465,0.738717262,1.420234568,3.961595719,1.337515105,1.88907378,7.016390411,2.949862235,6.636288884,5.427182216
b2701,mltB,membrane-bound lytic murein transglycosylase B,0,2.722690336,0.957452958,3.243049752,1.182304979,7.770208824,3.085792029,0.944473862,6.355137012,1.022593215,6.207888211,6.992087935,0,1.563004688,4.10707091,2.682339488,0,3.190128395,2.262169367,7.188801933,6.087966309,2.456476057,5.018171429,0,2.099958082,0,4.442850686,5.431404375,6.802069554,2.932386008,2.025944779,2.17498109,4.563913575,4.641555906,8.330571846,4.851390218,2.949461726,1.374092605,3.390963465,4.43230357,8.521407407,4.621861672,3.343787763,3.778147559,13.25318189,9.587052262,3.318144442,13.18029967
b2702,srlA,glucitol/sorbitol-specific enzyme IIC component of PTS,1.036525256,1.815126891,0.957452958,1.081016584,0,4.856380515,5.142986715,0,8.473516016,1.022593215,6.207888211,0.998869705,5.061116588,0,9.583165456,6.705848721,0,6.380256791,0,0,1.217593262,1.228238029,3.763628572,0,0,2.09316654,0,4.3451235,3.77892753,5.131675515,0.675314926,4.349962179,1.521304525,7.73592651,3.029298853,2.079167236,2.212096295,2.748185211,1.356385386,2.216151785,1.420234568,0,1.337515105,1.88907378,2.338796804,2.212396676,0,0.775311745
b2703,srlE,glucitol/sorbitol-specific enzyme IIB component of PTS,19.69397986,11.79832479,7.659623666,4.324066335,7.093829875,8.741484926,6.171584058,5.666843171,9.532705518,25.56483037,11.17419878,8.989827344,6.748155451,1.563004688,10.95218909,6.705848721,5.252340895,4.785192593,2.262169367,4.31328116,4.870373047,6.141190143,2.509085715,3.704448238,12.59974849,10.4658327,9.996414043,8.690246999,6.046284048,13.19573704,11.48035375,10.14991175,10.64913168,14.69826037,10.60254599,8.316668945,4.424192589,10.30569454,5.425541544,8.125889879,7.101172839,7.923191437,5.350060421,8.185986378,5.457192542,4.424793352,3.318144442,4.65187047
b2704,srlB,glucitol/sorbitol-specific enzyme IIA component of PTS,0,0.907563445,0,4.324066335,2.364609958,5.827656618,2.057194686,2.833421585,0,4.090372859,0,3.99547882,1.687038863,1.563004688,5.476094546,0,0,0,6.786508102,0,0,0,0,1.234816079,2.099958082,0,1.110712671,0,6.046284048,2.199289506,4.051889559,4.349962179,3.803261313,4.641555906,1.514649427,3.465278727,0,0.687046303,0.678192693,1.477434523,0.710117284,0.660265953,0.668757553,1.25938252,0,0.737465559,0,2.325935235
b2705,srlD,sorbitol-6-phosphate dehydrogenase,6.219151534,3.630253782,5.74471775,4.324066335,13.00535477,9.712761029,6.171584058,14.16710793,3.177568506,4.090372859,4.966310569,4.994348525,0,4.689014063,6.845118183,12.0705277,7.003121194,12.76051358,6.786508102,2.875520773,14.61111914,17.1953324,20.07268572,11.11334471,9.44981137,6.279499619,4.442850686,0,11.33678259,8.797158025,7.428464191,9.424918055,15.21304525,12.37748242,9.08789656,6.930557454,15.48467406,16.48911126,9.494697703,7.387172617,13.49222839,13.86558501,4.012545316,10.07506016,12.47358295,16.96170785,15.7611861,12.40498792
b2706,srlM,sorbitol-responsive srl operon transcriptional activator,21.76703037,13.61345168,21.06396508,11.89118242,15.36996473,13.59786544,12.34316812,18.88947724,30.71649556,26.58742358,27.31470813,31.96383056,11.80927204,17.19305157,13.69023637,16.09403693,26.26170448,11.16544938,13.5730162,15.81536425,15.8287124,14.73885634,16.30905714,9.878528634,7.349853287,15.69874905,7.7749887,7.603966125,21.16199417,15.39502654,10.1297239,15.94986132,18.2556543,21.66059423,13.63184484,12.47500342,16.22203949,9.618648237,15.59843194,14.03562797,17.7529321,13.20531906,10.03136329,10.07506016,8.57558828,5.162258911,7.465824994,6.202493961
b2707,srlR,sorbitol-inducible srl operon transcriptional repressor,16.58440409,11.79832479,11.4894355,20.53931509,8.276134855,16.51169375,23.65773889,14.16710793,16.94703203,21.47445751,18.62366463,16.98078498,8.435194314,7.815023439,5.476094546,10.72935795,28.01248478,12.76051358,27.14603241,15.81536425,24.35186524,15.96709437,16.30905714,14.81779295,13.64972753,9.419249429,6.664276029,6.51768525,9.825211578,14.66193004,15.53224331,10.87490545,15.97369751,17.01903832,9.08789656,16.63333789,11.7978469,12.36683345,18.31120271,19.94536607,13.49222839,6.602659531,10.03136329,12.5938252,10.13478615,15.48677673,15.7611861,13.95561141
b2708,srlQ,D-arabinose 5-phosphate isomerase,15.54787884,14.52101513,6.702170708,4.324066335,9.458439834,13.59786544,6.171584058,17.94500337,16.94703203,15.33889822,13.65735406,13.98417587,48.92412702,46.89014063,45.17778001,42.91743181,70.03121194,89.32359507,56.55423419,58.94817585,42.61576417,40.53185495,40.14537143,46.92301101,43.04914068,59.65524638,55.53563357,60.831729,44.59134485,36.65482511,43.22015529,49.29957136,26.62282919,36.3588546,33.32228739,38.81112174,61.93869625,72.13986178,81.38312316,76.08787796,41.18680247,30.37223384,30.76284742,33.37363677,30.40435845,30.2360879,36.49958886,37.21496376
b2709,norR,anaerobic nitric oxide reductase DNA-binding transcriptional activator,41.46101023,50.82355295,32.55340058,30.26846435,9.458439834,3.885104412,8.228778744,4.722369309,8.473516016,3.067779644,2.483155284,2.996609115,30.36669953,23.44507032,16.42828364,26.82339488,5.252340895,11.16544938,6.786508102,7.188801933,6.087966309,2.456476057,2.509085715,3.704448238,24.14951794,17.79191559,15.5499774,23.89817925,14.35992461,10.26335103,9.454408971,12.32489284,5.324565838,10.83029711,4.54394828,9.702780436,22.85832838,13.74092605,21.70216618,38.41329761,30.53504321,27.73117003,26.08154455,27.70641543,7.795989346,16.22424229,8.295361105,17.83217014
b2710,norV,anaerobic nitric oxide reductase flavorubredoxin,18.6574546,8.168071009,13.40434142,10.81016584,21.28148963,10.68403713,11.31457077,11.33368634,3.177568506,5.112966074,9.932621138,9.988697049,6.748155451,9.378028127,6.845118183,5.364678977,8.753901492,15.95064198,20.35952431,11.50208309,19.48149219,1.228238029,18.81814286,16.05260903,5.249895205,12.55899924,8.885701372,9.776527874,15.11571012,10.26335103,5.402519412,13.04988654,17.49500204,11.60388977,10.60254599,5.544445963,13.27257777,8.244555632,13.56385386,6.648455355,9.231524691,13.20531906,8.025090632,11.33444268,17.15117656,14.01184561,9.124897215,10.07905269
b2711,norW,NADH:flavorubredoxin oxidoreductase,18.6574546,9.075634455,25.85122987,15.13423217,4.729219917,5.827656618,9.257376087,8.500264756,6.355137012,6.135559289,6.207888211,11.98643646,15.18334977,15.63004688,10.95218909,10.72935795,3.501560597,12.76051358,2.262169367,4.31328116,2.435186524,2.456476057,6.272714286,11.11334471,17.8496437,14.65216578,15.5499774,9.776527874,6.046284048,6.597868519,6.077834338,10.87490545,14.45239299,8.509519161,9.845221273,8.316668945,11.06048147,15.11501866,15.59843194,10.34204166,22.0136358,15.18611692,16.71893882,13.85320772,14.81237976,9.587052262,13.27257777,5.427182216
b2712,hypF,carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases,86.03159622,72.60507564,78.51114258,88.64335988,86.30826348,81.58719265,82.28778744,64.2242226,110.1557082,116.5756265,117.949876,122.8609737,42.17597157,42.20112657,69.82020546,50.96445028,71.78199224,100.4890445,79.17592786,80.51458165,110.8009868,125.2802789,80.29074286,88.90675771,62.99874246,50.23599696,52.20349556,64.09057162,70.28805206,69.6441677,54.02519412,47.84958397,54.7669629,49.50992967,65.88725006,78.31529923,38.34300244,46.71914858,34.58782735,49.49405653,37.63621605,45.55835076,37.45042295,51.00499205,51.45352968,41.29807128,64.70381662,44.96808121
